index,lon,lat,overspeed_cam_count100,floating_pop_count50,shortest_bump_dist,parking_count12.5,parking_count25,car_count1000,child_count1000,elem_kinder_count400,numberSchoolZone_count400,accident_count12.5,accident_count25,num_cram_school_count400,shortest_cross_dist,shortest_traffic_signal_dist,shortest_sidewalk_dist,barrier_nearby_count12.5,barrier_nearby_count25,chaos1_nearby_count12.5,chaos1_nearby_count25,chaos1_nearby_count50,width_nearby_count12.5,width_nearby_count25,cross_road_nearby_count12.5,cross_road_nearby_count25
8342,127.04944886250696,37.175367978452655,0.0,87.59416666666668,296.05772204473516,0.0,9.0,1647.0,277.0,14.0,0.0,0.0,0.0,103.0,19.862630541292905,152.46944912696668,10.90881350369603,1.0,1.0,48.86,45.60375,55.261,2.5,2.5,2.0,3.0
8344,127.05043569651724,37.17437537075044,0.0,242.39,332.85827959746484,0.0,0.0,1647.0,277.0,11.0,1.0,0.0,0.0,89.0,14.475163231936474,15.07855420809925,9.420150372026,1.0,1.0,30.81,30.81,30.81,4.0,4.0,0.0,0.0
8346,127.05008539547657,37.17472863644493,0.0,193.1805555555556,313.03066287304597,0.0,0.0,1647.0,277.0,15.0,1.0,0.0,0.0,87.0,48.54999761395742,62.20995116904048,12.927916955329813,1.0,1.0,17.84,17.84,17.84,4.0,4.0,0.0,0.0
8348,127.04973509443586,37.17508190213942,0.0,115.96999999999998,300.31877791060623,1.0,259.0,1647.0,277.0,15.0,0.0,0.0,0.0,94.0,27.116886009913163,111.9041842793845,11.699415946558895,0.0,1.0,62.49,36.06,54.388000000000005,1.0,2.5,1.0,2.0
8351,127.02995297494205,37.19468928491413,0.0,127.29124999999996,763.8260599885333,0.0,0.0,2482.0,143.0,5.0,0.0,0.0,0.0,22.0,109.81560413805565,123.76168694551228,6.407107395409956,0.0,0.0,22.880000000000006,22.880000000000006,23.255,2.0,2.0,0.0,0.0
8355,127.04441754557354,37.17572095761169,0.0,192.21,683.7891630926846,0.0,0.0,1647.0,277.0,16.0,2.0,0.0,0.0,81.0,48.1978160565554,54.07823472598685,5.440038560091952,1.0,1.0,27.65,27.65,27.65,3.0,3.0,0.0,0.0
8359,127.06242092309269,37.169857567195436,0.0,457.05472222222227,314.45866013686003,23.0,168.0,1576.0,193.0,3.0,0.0,0.0,0.0,45.0,0.0,85.77402254032934,1.4034318487244282,0.0,0.0,90.015,86.30250000000002,83.76714285714286,2.0,1.75,0.0,0.0
8362,127.0624890085532,37.170052781705984,0.0,427.90270833333335,325.754978266382,143.0,247.0,1576.0,193.0,4.0,0.0,0.0,0.0,45.0,19.701227981536764,97.96342098047396,2.3381654323526355,0.0,0.0,94.99,94.99,86.30250000000002,2.0,2.0,0.0,0.0
8363,127.05207579082844,37.196608013947255,0.0,59.22749999999999,1971.50452712526,0.0,0.0,40.0,84.0,0.0,0.0,0.0,0.0,0.0,28.18208575035699,708.2274810847406,36.17492361182122,0.0,0.0,96.09,96.09,96.5275,1.3333333333333333,1.3333333333333333,0.0,0.0
8365,127.05195600021663,37.1962784360818,0.0,71.31277777777778,1934.492145130507,0.0,0.0,40.0,84.0,0.0,0.0,0.0,0.0,0.0,59.99749650257514,734.0620284209241,64.0714340104797,0.0,0.0,98.185,95.35750000000002,94.692,1.0,1.25,0.0,0.0
8367,127.05179691707295,37.196248442142064,0.0,79.75,1930.6236409181226,0.0,0.0,40.0,84.0,0.0,0.0,0.0,0.0,0.0,63.66327488324857,727.843316118232,63.370193159350826,0.0,0.0,94.3,95.35750000000002,94.692,1.3333333333333333,1.25,0.0,0.0
8368,127.05179829492715,37.196983696183295,0.0,55.07291666666666,2012.1798583735153,0.0,2.0,40.0,84.0,0.0,0.0,0.0,0.0,0.0,6.536407300046236,713.2042911061069,12.416163996331315,0.0,0.0,92.03,92.03,52.6475,2.0,2.0,0.0,0.0
8372,127.04012130212902,37.18309641273862,0.0,81.06861111111111,1077.4983724298725,0.0,0.0,1345.0,258.0,10.0,1.0,0.0,0.0,11.0,54.56381692199098,53.88023470747458,5.608766375003944,1.0,1.0,60.665000000000006,60.665000000000006,60.665000000000006,3.0,3.0,0.0,0.0
8378,127.04196999761477,37.183316259046094,0.0,50.34527777777779,945.0401793815801,0.0,0.0,1345.0,258.0,11.0,2.0,0.0,0.0,11.0,19.44637784784613,19.702882395429352,4.740950761769916,1.0,1.0,59.76000000000001,59.76000000000001,59.76000000000001,3.0,3.0,0.0,0.0
8380,127.04140807889624,37.18326061760768,0.0,103.66166666666668,984.8414348909937,0.0,0.0,1345.0,258.0,11.0,1.0,0.0,0.0,11.0,16.841277598567277,18.083319970645626,9.294947569616944,1.0,1.0,66.68,66.68,63.22000000000001,3.0,3.0,0.0,0.0
8386,127.04365435683737,37.176526332533605,0.0,65.92388888888887,705.3643761837325,0.0,0.0,1647.0,277.0,14.0,3.0,0.0,0.0,82.0,34.63299551190202,33.33458424833499,4.714231767148336,0.0,0.0,65.38,65.38,65.38,3.0,3.0,0.0,0.0
8388,127.04309476217504,37.17645786762999,0.0,50.415277777777774,754.4553373082019,0.0,0.0,1647.0,277.0,12.0,2.0,0.0,0.0,81.0,38.34667617240011,36.301718078168726,4.425883550688803,0.0,0.0,65.38,65.38,74.8425,3.0,3.0,0.0,0.0
8390,127.04368245412908,37.187366589661494,0.0,211.2813888888889,1147.8682022135415,5.0,71.0,1345.0,258.0,7.0,0.0,0.0,0.0,8.0,6.7753653607698805,80.18088801417605,9.300166259553793,0.0,0.0,90.53,89.035,89.035,2.0,2.0,0.0,0.0
8393,127.04365881348093,37.18752825104493,0.0,204.4235416666667,1163.8445146577185,59.0,120.0,1345.0,258.0,6.0,0.0,0.0,0.0,8.0,7.761150772683692,75.36092267131222,8.56274333369084,0.0,0.0,89.035,89.035,89.035,2.0,2.0,0.0,0.0
8396,127.04409648475432,37.177042030385905,0.0,43.850555555555545,648.9681970202498,0.0,0.0,1647.0,277.0,16.0,2.0,0.0,0.0,82.0,35.51427749950433,33.26673074594601,0.9172274460177352,0.0,0.0,75.525,75.525,75.525,2.0,2.0,0.0,0.0
8398,127.04385728300021,37.1774521067745,0.0,37.55464015151515,656.8752386967108,0.0,0.0,1647.0,277.0,12.0,2.0,0.0,0.0,82.0,29.69959536217841,82.1234933300221,2.1248359334352567,0.0,0.0,75.525,75.525,75.525,2.0,2.0,0.0,0.0
8400,127.04361813289029,37.17786212610191,0.0,28.587020202020213,668.4686906263634,0.0,0.0,1647.0,277.0,10.0,2.0,0.0,0.0,82.0,16.50898560375603,132.00294880924798,2.9430698218642117,0.0,0.0,75.525,75.525,75.525,2.0,2.0,0.0,0.0
8402,127.04337979187292,37.17827125147049,0.0,44.91458333333333,683.5012759039572,0.0,0.0,1647.0,277.0,7.0,2.0,0.0,0.0,82.0,3.9438740780838635,181.94916736703632,2.6005229910813688,0.0,0.0,75.525,75.525,75.525,2.0,2.0,0.0,0.0
8404,127.04314145085554,37.17868037683908,0.0,74.14777777777778,701.795190727111,0.0,0.0,1647.0,277.0,7.0,2.0,0.0,0.0,79.0,44.763324971387654,231.9599520317309,5.153917169170235,0.0,0.0,75.525,75.525,75.525,2.0,2.0,0.0,0.0
8406,127.0433363748696,37.179088853371184,0.0,142.38333333333333,684.6498005588795,0.0,0.0,1647.0,277.0,7.0,2.0,0.0,0.0,81.0,83.8812907373284,266.8737334193516,36.656571710509645,0.0,0.0,75.525,75.525,54.52833333333334,2.0,2.0,0.0,0.0
8408,127.04380073891407,37.17932649324735,0.0,174.09458333333333,645.0074543574212,0.0,0.0,1647.0,277.0,9.0,2.0,0.0,0.0,81.0,114.88553908052248,245.07390008386693,43.02335862431036,0.0,0.0,75.525,75.525,60.5825,2.0,2.0,0.0,0.0
8411,127.05204339196028,37.17232779017026,0.0,90.70416666666668,487.368746470169,0.0,0.0,1647.0,277.0,12.0,2.0,0.0,0.0,81.0,14.524994603437774,15.151259346077286,14.113115493267909,1.0,1.0,25.225,43.565,43.565,4.0,3.333333333333333,0.0,0.0
8413,127.05181619615091,37.172752244380696,0.0,53.988958333333336,480.0123903486457,0.0,0.0,1647.0,277.0,11.0,2.0,0.0,0.0,82.0,26.669084641165306,28.005131934742817,13.2450876601659,1.0,1.0,25.225,25.225,25.225,4.0,4.0,0.0,0.0
8415,127.0515427604672,37.17315524764236,0.0,22.1235,440.6489563689398,0.0,0.0,1647.0,277.0,11.0,2.0,0.0,0.0,82.0,77.14971636681963,75.71911288393767,11.030667008461414,1.0,1.0,25.225,25.225,25.225,4.0,4.0,0.0,0.0
8417,127.05122726831254,37.1735349638026,0.0,19.055125,402.33465471300894,0.0,0.0,1647.0,277.0,11.0,2.0,0.0,0.0,83.0,52.28991840351547,50.508064348275965,10.411456506305807,1.0,1.0,25.225,25.225,19.6375,4.0,4.0,0.0,0.0
8419,127.05092525956776,37.17386284113553,0.0,89.32416666666668,372.2725078170759,0.0,0.0,1647.0,277.0,11.0,2.0,0.0,0.0,85.0,7.191456979764084,10.615158005572967,9.64715424518208,1.0,1.0,14.05,14.615,18.151666666666667,4.0,4.0,0.0,0.0
8422,127.04320400764051,37.18842995442214,0.0,208.7588825757576,1269.4863194614086,0.0,0.0,1345.0,258.0,4.0,0.0,0.0,0.0,2.0,84.83170277772939,91.82376961852177,32.730659703349964,0.0,0.0,95.51,95.51,95.51,2.0,2.0,0.0,0.0
8424,127.0433354417828,37.18802029749071,0.0,125.52950757575758,1225.1588434349935,0.0,0.0,1345.0,258.0,5.0,0.0,0.0,0.0,8.0,69.14296924087706,103.80690170597342,56.84064239427162,0.0,0.0,95.51,95.51,95.51,2.0,2.0,0.0,0.0
8426,127.04355723596541,37.18760158226839,0.0,235.28944444444446,1175.6528571218432,4.0,83.0,1345.0,258.0,6.0,0.0,0.0,0.0,8.0,18.686717663458623,82.4971430663335,20.609870610853946,0.0,0.0,95.51,89.035,89.035,2.0,2.0,0.0,0.0
8427,127.06470271461204,37.174559637554324,0.0,24.329791666666665,155.5244263071506,0.0,0.0,1576.0,193.0,9.0,1.0,0.0,0.0,24.0,128.50772713201908,126.25840535518007,64.6276335517106,0.0,0.0,87.39,87.39,87.39,1.0,1.0,0.0,0.0
8429,127.0652018338619,37.174473577013686,0.0,24.15770833333333,124.64561438459269,0.0,0.0,1576.0,193.0,9.0,1.0,0.0,0.0,24.0,118.4478342955057,116.54929980931108,20.078637657273756,0.0,0.0,87.39,87.39,56.12000000000001,1.0,1.0,0.0,0.0
8431,127.06521454718029,37.174019500737145,0.0,19.092083333333328,162.16766105576397,0.0,0.0,1576.0,193.0,10.0,1.0,0.0,0.0,27.0,167.5242940198361,165.73990349725202,22.016322422004976,0.0,0.0,87.39,87.39,56.12000000000001,1.0,1.0,0.0,0.0
8433,127.06535169056284,37.17363872294208,0.0,35.74251893939393,193.22766149642553,0.0,0.0,1576.0,193.0,11.0,1.0,0.0,0.0,27.0,207.98875394197393,206.34934248716675,11.81241038426646,0.0,0.0,87.39,87.39,55.855,1.0,1.0,0.0,0.0
8435,127.06368750763252,37.18252416431518,0.0,9.126190476190477,841.0081628147677,0.0,0.0,3002.0,193.0,0.0,0.0,0.0,0.0,0.0,700.1750564407855,162.49314539325928,81.7516693464039,0.0,0.0,92.88,92.88,92.88,2.0,2.0,0.0,0.0
8437,127.06314429889022,37.18238261915844,0.0,8.753630952380952,840.4257550705282,0.0,0.0,3002.0,193.0,0.0,0.0,0.0,0.0,0.0,671.2264976132748,121.30827693760595,34.9235792201881,0.0,0.0,92.88,92.88,92.88,2.0,2.0,0.0,0.0
8440,127.06330292717993,37.1863984139384,0.0,28.07638888888889,1266.975083232088,0.0,0.0,3002.0,133.0,0.0,0.0,0.0,0.0,0.0,501.09020575737617,14.125650962320124,8.496804910909898,1.0,1.0,12.1,12.1,54.8,3.0,3.0,0.0,0.0
8442,127.06321958072559,37.1859522032829,0.0,26.570925925925927,1220.1663258243548,0.0,2.0,3002.0,133.0,0.0,0.0,0.0,0.0,0.0,528.7615012521684,55.31570895605166,9.765336776312576,0.0,0.0,97.5,97.5,97.5,2.0,2.0,0.0,0.0
8444,127.06313623427128,37.18550599262737,0.0,8.233650793650794,1173.6269114539211,0.0,0.0,3002.0,133.0,0.0,0.0,0.0,0.0,0.0,559.5534445781017,104.56725843380659,7.1811114752623615,1.0,1.0,1.855,1.855,1.855,3.0,3.0,0.0,0.0
8446,127.06305288781694,37.18505978197189,0.0,6.239285714285715,1127.390196965374,0.0,0.0,3002.0,168.0,0.0,0.0,0.0,0.0,0.0,592.9800927357056,154.34696781371125,6.680295109448295,1.0,1.0,1.855,1.855,1.855,3.0,3.0,0.0,0.0
8448,127.06296954136265,37.18461357131637,0.0,4.4684920634920635,1081.4950070366574,0.0,0.0,3002.0,168.0,0.0,0.0,0.0,0.0,0.0,628.6212882306846,204.26907081784802,6.586024356759511,1.0,1.0,1.855,1.855,1.855,3.0,3.0,0.0,0.0
8450,127.06288614066221,37.184167202710476,0.0,3.1117261904761904,1035.9713302329594,0.0,0.0,3002.0,193.0,0.0,0.0,0.0,0.0,0.0,666.1340713559299,254.2676115357121,6.5642468411778525,1.0,1.0,1.855,1.855,30.528333333333336,3.0,3.0,0.0,0.0
8452,127.06280225174669,37.183719412551135,0.0,16.005777777777773,990.75158894392,0.0,0.0,3002.0,193.0,0.0,0.0,0.0,0.0,0.0,705.3277842839008,255.37097230846283,6.617204619250118,1.0,1.0,1.855,1.855,30.528333333333336,3.0,3.0,0.0,0.0
8454,127.06271874297319,37.1832724117216,0.0,2.0768888888888895,946.1113059562866,0.0,0.0,3002.0,193.0,0.0,0.0,0.0,0.0,0.0,718.3023024433003,205.26894599142892,7.294717693011028,1.0,1.0,1.855,1.855,1.855,3.0,3.0,0.0,0.0
8456,127.06263546718998,37.18282589467485,0.0,5.184722222222223,902.0941607423308,0.0,0.0,3002.0,193.0,0.0,0.0,0.0,0.0,0.0,675.5159785043318,155.25009668895382,9.468282158742868,1.0,1.0,1.855,1.855,1.855,3.0,3.0,0.0,0.0
8461,127.04959725617412,37.17586536363625,0.0,34.23875000000001,252.20905071255257,0.0,0.0,1647.0,277.0,16.0,0.0,0.0,0.0,103.0,46.78433258575291,190.34695463479287,28.84548347905983,0.0,0.0,100.0,100.0,72.03166666666667,2.0,2.0,0.0,0.0
8463,127.0490960690145,37.176083932280456,0.0,45.11000000000001,279.73565532925977,0.0,0.0,1647.0,277.0,13.0,0.0,0.0,0.0,155.0,92.2394490840528,234.3180122545073,11.761399990589881,0.0,0.0,100.0,100.0,61.1025,2.0,2.0,0.0,0.0
8465,127.04896463496874,37.17651014617175,0.0,67.63375,275.3321079616086,0.0,0.0,1647.0,277.0,18.0,0.0,0.0,0.0,159.0,137.59565781939494,215.34165756455886,0.2454909672028327,0.0,0.0,100.0,100.0,100.0,2.0,2.0,0.0,0.0
8466,127.05609452491696,37.17716044122729,0.0,22.127329545454543,196.3198453816136,0.0,7.0,1576.0,193.0,6.0,1.0,0.0,0.0,4.0,128.41320510833594,127.38076268161629,10.525346414456019,1.0,1.0,27.45,20.03,32.64666666666667,4.0,4.0,0.0,0.0
8468,127.05649902234764,37.177487893598105,0.0,29.70171717171717,215.71244977702202,4.0,10.0,1576.0,193.0,6.0,1.0,0.0,0.0,3.0,77.55698364751692,76.35396004981327,12.61677918250304,1.0,1.0,27.45,27.45,27.45,4.0,4.0,0.0,0.0
8470,127.05684881803951,37.17784494389368,1.0,61.65541666666665,248.2437586694788,0.0,1.0,1576.0,193.0,4.0,1.0,0.0,0.0,3.0,27.215303699113413,28.363235834349624,11.466619336616118,1.0,1.0,27.45,27.45,30.4575,4.0,4.0,0.0,0.0
8475,127.0556503279376,37.17427010955043,0.0,37.77007575757575,101.33306673996815,0.0,2.0,1576.0,193.0,15.0,2.0,0.0,0.0,48.0,100.17606216681108,106.39213443503178,100.62980698072036,0.0,0.0,85.86,85.86,89.73249999999999,1.0,1.0,0.0,0.0
8477,127.0552426666308,37.174043095956996,0.0,19.567083333333333,145.43003705021067,9.0,13.0,1576.0,193.0,15.0,2.0,0.0,0.0,48.0,124.20291953088088,121.63338031649157,125.59645471238541,0.0,0.0,85.86,85.86,89.73249999999999,1.0,1.0,0.0,0.0
8480,127.05564264915128,37.17688675740517,0.0,14.43593434343434,196.3394449341693,0.0,0.0,1576.0,193.0,8.0,1.0,0.0,0.0,6.0,161.01195493112346,157.76298269869494,10.953351612524182,1.0,1.0,12.61,12.61,12.61,4.0,4.0,0.0,0.0
8482,127.05517831493731,37.17662898360011,0.0,6.401098484848485,210.73128493445802,0.0,0.0,1576.0,193.0,8.0,2.0,0.0,0.0,6.0,111.72514294664398,107.91523554251579,10.495732209377882,1.0,1.0,12.61,12.61,12.61,4.0,4.0,0.0,0.0
8484,127.0547139807233,37.17637120979504,0.0,11.11247474747475,235.16772930851897,2.0,8.0,1576.0,193.0,10.0,2.0,0.0,0.0,47.0,61.553953897137525,58.6366316797306,10.268411547487176,1.0,1.0,12.61,12.61,12.61,4.0,4.0,0.0,0.0
8486,127.05424964650936,37.176113435990004,0.0,39.314166666666665,230.51080672411285,0.0,0.0,1576.0,193.0,10.0,2.0,0.0,0.0,82.0,11.380703401507025,12.458602103629675,10.056777991334924,1.0,1.0,25.505,25.505,52.32833333333333,4.0,4.0,0.0,0.0
8489,127.06048604179823,37.19406509227583,0.0,24.51805555555555,1884.0948126845449,3.0,6.0,3002.0,133.0,6.0,0.0,0.0,0.0,2.0,55.62866871896402,12.534820506385374,8.697126075606082,1.0,1.0,16.585,52.0125,36.661,3.0,2.5,0.0,0.0
8491,127.06024936362505,37.19448030705336,0.0,14.911111111111113,1916.4069957980332,0.0,0.0,3002.0,133.0,7.0,1.0,0.0,0.0,14.0,91.06617516302578,59.27013511283882,5.375116873118382,1.0,1.0,33.565,33.565,33.565,2.5,2.5,0.0,0.0
8493,127.0600257233778,37.19490176510496,0.0,2.9097222222222228,1950.6052568353666,0.0,0.0,3002.0,133.0,7.0,1.0,0.0,0.0,14.0,135.96174345253482,109.57693705532265,7.229140191935794,1.0,1.0,5.765,5.765,33.565,3.0,3.0,0.0,0.0
8495,127.0598713900588,37.19534062800715,0.0,1.3608333333333336,1989.70951416974,0.0,0.0,3002.0,133.0,7.0,1.0,0.0,0.0,14.0,185.04770966434162,159.25165670428694,5.891824154118043,1.0,1.0,5.765,5.765,5.765,3.0,3.0,0.0,0.0
8497,127.05973101355015,37.195780195035354,0.0,0.4477777777777778,2029.864944363759,0.0,0.0,3002.0,133.0,5.0,3.0,0.0,0.0,14.0,234.72077140301903,208.9675626741607,9.140002446694208,1.0,1.0,5.765,5.765,5.765,3.0,3.0,0.0,0.0
8499,127.0596362002232,37.19622660891281,0.0,0.9386111111111112,2072.659386843373,0.0,0.0,3002.0,133.0,4.0,3.0,0.0,0.0,14.0,284.88975487859625,258.23929517163015,9.372372327974425,1.0,1.0,5.765,5.765,5.765,3.0,3.0,0.0,0.0
8501,127.05959674127918,37.19668243864921,0.0,4.48094696969697,2118.5157155168126,0.0,0.0,3002.0,133.0,4.0,3.0,0.0,0.0,14.0,335.55221218731845,304.6025216884712,8.474541087726331,1.0,1.0,5.765,5.765,5.765,3.0,3.0,0.0,0.0
8503,127.05958052086113,37.19713606405281,0.0,11.78469696969697,2165.081140222124,0.0,0.0,3002.0,133.0,4.0,3.0,0.0,0.0,14.0,385.7757411370735,254.26704080913257,7.700698563615232,1.0,1.0,5.765,5.765,5.765,3.0,3.0,0.0,0.0
8505,127.0595691391396,37.19758796562385,0.0,20.506875,2211.780365068674,0.0,0.0,3002.0,133.0,4.0,3.0,0.0,0.0,14.0,435.802647097893,204.1692783864885,7.011836261739055,1.0,1.0,5.765,5.765,5.765,3.0,3.0,0.0,0.0
8507,127.05955775398823,37.19804052806565,0.0,18.998541666666668,2258.69714847857,0.0,0.0,3002.0,133.0,4.0,3.0,0.0,0.0,14.0,485.9306104672864,154.04080564187453,7.098709020651971,1.0,1.0,5.765,5.765,5.765,3.0,3.0,0.0,0.0
8509,127.05954636883688,37.198493090507476,0.0,19.88055555555556,2305.753805861485,0.0,0.0,3002.0,133.0,4.0,3.0,0.0,0.0,14.0,536.078748571808,104.01629118936044,7.836251002360642,1.0,1.0,5.765,5.765,5.765,3.0,3.0,0.0,0.0
8510,127.04388789497013,37.180832147808296,0.0,51.97026515151516,671.7491499662435,0.0,0.0,1345.0,258.0,6.0,1.0,0.0,0.0,4.0,0.0,91.8054863220898,1.6926480819837093,0.0,1.0,81.315,54.44666666666666,45.92125,1.0,2.0,2.0,3.0
8512,127.0437852833681,37.18054043333245,0.0,65.7355303030303,670.6754370490138,0.0,0.0,1647.0,277.0,7.0,1.0,0.0,0.0,11.0,25.302467829079966,115.3285717998484,10.450977515691964,0.0,1.0,67.91,34.309999999999995,45.92125,1.0,2.5,1.0,2.0
8516,127.0449997889737,37.181244345932384,0.0,30.696875,598.0332034805951,0.0,0.0,1345.0,258.0,7.0,1.0,0.0,0.0,4.0,106.67953829079106,156.42528653453198,3.705782099260537,1.0,1.0,86.515,86.515,86.515,2.0,2.0,0.0,0.0
8518,127.04451388520008,37.18104009983935,0.0,33.97555555555556,627.9609505322305,0.0,0.0,1345.0,258.0,7.0,1.0,0.0,0.0,4.0,57.94677458320205,121.68587573620077,1.6417725794947038,1.0,1.0,86.515,86.515,86.515,2.0,2.0,0.0,0.0
8520,127.04399222667507,37.180866806480154,0.0,32.43757575757576,664.2728406163471,0.0,0.0,1345.0,258.0,6.0,1.0,0.0,0.0,4.0,8.101172444177884,94.8066775155398,1.709277309443969,0.0,0.0,81.315,81.315,54.04,1.0,1.0,2.0,2.0
8521,127.04634108161954,37.177898801629546,1.0,157.32555555555555,430.8676535010514,0.0,0.0,1647.0,277.0,13.0,2.0,1.0,1.0,86.0,16.740258171361166,17.920241780667727,9.726771586495591,1.0,1.0,40.74,40.74,43.0025,4.0,4.0,0.0,0.0
8523,127.04595445012708,37.1782379401236,0.0,149.44138888888892,456.9971014995254,0.0,0.0,1647.0,277.0,14.0,2.0,0.0,0.0,86.0,67.65546751918745,63.176429205604045,13.01099490174454,1.0,1.0,7.13,7.13,7.13,4.0,4.0,0.0,0.0
8525,127.04558790854931,37.17858772282458,0.0,81.12155303030303,485.2130836866025,0.0,0.0,1647.0,277.0,14.0,2.0,0.0,0.0,85.0,118.16888636227972,113.3313805312893,9.488052359661024,1.0,1.0,7.13,7.13,7.13,4.0,4.0,0.0,0.0
8527,127.04523540151578,37.17894324498646,0.0,31.294356060606066,515.6297023563468,0.0,0.0,1647.0,277.0,11.0,2.0,0.0,0.0,85.0,168.2947060019804,163.59061101925283,8.861114334680803,1.0,1.0,7.13,7.13,7.13,4.0,4.0,0.0,0.0
8529,127.04488706210266,37.17930043955432,0.0,48.692083333333336,548.6371233508575,0.0,0.0,1647.0,277.0,10.0,2.0,0.0,0.0,78.0,168.0221490565091,213.83249250431544,9.097341689304328,1.0,1.0,7.13,7.13,7.13,4.0,4.0,0.0,0.0
8531,127.04453872268951,37.17965763412217,0.0,99.89816666666668,584.1128109337958,0.0,0.0,1647.0,277.0,9.0,2.0,0.0,1.0,78.0,134.27714785973365,232.9388909470071,10.999430811563787,1.0,1.0,7.13,7.13,7.13,4.0,4.0,0.0,0.0
8533,127.044216591923,37.18003003270153,0.0,98.43867171717173,619.7072492294202,0.0,0.0,1647.0,277.0,7.0,2.0,0.0,0.0,18.0,85.08611223093483,182.98795469665745,10.76273270882697,1.0,1.0,7.13,7.13,7.13,4.0,4.0,0.0,0.0
8535,127.04389945327969,37.18040532728309,0.0,84.05501893939395,656.876138620697,0.0,0.0,1647.0,277.0,7.0,1.0,0.0,0.0,11.0,38.43318113755211,133.1669643476473,10.50642040317376,0.0,0.0,67.91,67.91,42.6175,1.0,1.0,1.0,1.0
8538,127.04319667096908,37.18142130464814,0.0,163.05708333333334,752.2265110696833,0.0,0.0,1345.0,258.0,8.0,0.0,0.0,0.0,3.0,8.29101291540818,10.04024427783468,9.190875479632686,1.0,1.0,22.165,22.165,21.255000000000006,4.0,4.0,0.0,0.0
8540,127.04344915123,37.18101242021199,0.0,75.1116666666667,715.1261227935538,0.0,0.0,1345.0,258.0,6.0,1.0,0.0,0.0,4.0,41.21172512913989,55.750216170898675,9.358289872668015,1.0,1.0,20.345,57.5325,45.92125,4.0,2.5,0.0,1.0
8541,127.04134577459524,37.18650238599957,0.0,362.07277777777773,1208.3016811011419,0.0,0.0,1345.0,258.0,9.0,1.0,0.0,1.0,8.0,2.9300665447360688,102.88896284010728,6.618840135751951,0.0,0.0,37.56,26.91625,32.45833333333333,1.0,2.5,2.0,4.0
8542,127.04129654060291,37.18633190502315,0.0,202.80333333333337,1198.2559578284765,0.0,0.0,1345.0,258.0,9.0,1.0,0.0,1.0,8.0,19.56143382887916,118.01491527447314,11.743115265252584,0.0,0.0,18.705,23.329,32.45833333333333,3.0,2.8,2.0,4.0
8547,127.04193636394699,37.18552551715479,0.0,98.51777777777778,1095.6156516037704,267.0,267.0,1345.0,258.0,11.0,2.0,0.0,0.0,8.0,15.009454095240462,17.142168478290156,9.794199240463946,0.0,0.0,11.65,11.65,11.65,4.0,4.0,0.0,0.0
8549,127.0416755052585,37.185928651447426,0.0,204.9188888888889,1143.0339498462226,0.0,0.0,1345.0,258.0,9.0,1.0,0.0,0.0,8.0,65.309801479982,64.85749079146042,11.41947206471437,0.0,0.0,8.98,8.98,8.98,4.0,4.0,0.0,0.0
8553,127.040535972103,37.18711112460368,0.0,271.6152083333333,1306.9402080217153,0.0,0.0,1345.0,258.0,8.0,0.0,0.0,0.0,8.0,20.237766463013468,20.12735031099011,11.591783323242085,0.0,0.0,22.735,22.735,22.84,4.0,4.0,0.0,0.0
8555,127.04088363356254,37.18675473026103,0.0,384.0980555555555,1257.2214728455765,0.0,0.0,1345.0,258.0,8.0,0.0,0.0,0.0,8.0,48.00902539364446,67.57067432555765,11.523877516654869,0.0,0.0,22.945,22.945,27.825,4.0,4.0,0.0,0.0
8557,127.04725903053532,37.18588460667577,0.0,6.308333333333335,848.5510058545015,0.0,0.0,1345.0,258.0,2.0,1.0,0.0,0.0,0.0,0.0,193.39499929332902,7.851784230065897,0.0,1.0,52.355,55.102500000000006,63.565,1.0,2.5,2.0,3.0
8559,127.04742281905735,37.186098807407106,0.0,6.781944444444445,864.9254731894915,0.0,0.0,1345.0,258.0,2.0,1.0,0.0,0.0,0.0,22.946356816922194,196.71343594611062,14.490099030306466,1.0,1.0,78.62,62.07333333333335,47.82937500000001,4.0,3.0,0.0,2.0
8562,127.04768282566963,37.185376069420826,0.0,36.07426136363637,781.9232479992747,0.0,0.0,1345.0,258.0,2.0,1.0,0.0,0.0,0.0,27.721418729783817,181.609632980916,16.380410635294243,1.0,1.0,91.16,88.22666666666667,80.6075,2.5,3.0,2.0,2.0
8566,127.03678186256636,37.197385650531686,0.0,5.745833333333334,1373.8341676804428,0.0,0.0,2482.0,143.0,5.0,0.0,0.0,0.0,9.0,42.47781492534712,342.1858416670356,32.077880609480985,0.0,0.0,82.35,82.35,37.431666666666665,2.0,2.0,0.0,0.0
8570,127.04115835720849,37.18927626786091,0.0,16.552291666666665,1451.093688544831,0.0,0.0,1345.0,258.0,2.0,0.0,0.0,0.0,2.0,98.92241672284928,51.33354852042904,5.137795345515695,0.0,0.0,60.848333333333336,53.08750000000001,42.05583333333335,1.6666666666666667,1.75,2.0,3.0
8572,127.04071548067844,37.188981376442,0.0,43.702222222222225,1449.7137182867307,0.0,0.0,1345.0,258.0,3.0,0.0,0.0,0.0,2.0,104.41625699208734,4.957298797523464,3.1771910409056185,0.0,0.0,46.290000000000006,46.290000000000006,46.290000000000006,2.0,2.0,0.0,0.0
