사고다발지FID,사고다발지ID,법정동코드,지점코드,시도시군구명,지점명,사고건수,사상자수,사망자수,중상자수,경상자수,부상신고자수,경도,위도,다발지역폴리곤
6650871,2020087,2826010300,28260003  ,인천광역시 서구3,인천광역시 서구 검암동(검암사거리 인근),20,32,0,9,21,2,126.6775066,37.56572031,"{""type"":""Polygon"",""coordinates"":[[[126.67885408,37.56572031],[126.67882819,37.56551194],[126.67875151,37.56531157],[126.67862699,37.56512691],[126.67845941,37.56496506],[126.67825522,37.56483223],[126.67802226,37.56473352],[126.67776949,37.56467274],[126.67750661,37.56465222],[126.67724373,37.56467274],[126.67699095,37.56473352],[126.67675799,37.56483223],[126.6765538,37.56496506],[126.67638622,37.56512691],[126.6762617,37.56531157],[126.67618503,37.56551194],[126.67615913,37.56572031],[126.67618503,37.56592868],[126.6762617,37.56612904],[126.67638622,37.5663137],[126.6765538,37.56647555],[126.67675799,37.56660838],[126.67699095,37.56670708],[126.67724373,37.56676786],[126.67750661,37.56678838],[126.67776949,37.56676786],[126.67802226,37.56670708],[126.67825522,37.56660838],[126.67845941,37.56647555],[126.67862699,37.5663137],[126.67875151,37.56612904],[126.67882819,37.56592868],[126.67885408,37.56572031]]]}"
6650884,2020087,2871025000,28710001  ,인천광역시 강화군1,인천광역시 강화군 강화읍(강화군청앞 인근),10,11,0,6,5,0,126.485277,37.74680687,"{""type"":""Polygon"",""coordinates"":[[[126.48662449,37.74680687],[126.4865986,37.74659901],[126.48652192,37.74639913],[126.4863974,37.74621492],[126.48622982,37.74605346],[126.48602563,37.74592095],[126.48579267,37.74582249],[126.48553989,37.74576186],[126.48527701,37.74574138],[126.48501413,37.74576186],[126.48476136,37.74582249],[126.4845284,37.74592095],[126.48432421,37.74605346],[126.48415663,37.74621492],[126.48403211,37.74639913],[126.48395543,37.74659901],[126.48392954,37.74680687],[126.48395543,37.74701473],[126.48403211,37.74721461],[126.48415663,37.74739882],[126.48432421,37.74756027],[126.4845284,37.74769278],[126.48476136,37.74779124],[126.48501413,37.74785187],[126.48527701,37.74787234],[126.48553989,37.74785187],[126.48579267,37.74779124],[126.48602563,37.74769278],[126.48622982,37.74756027],[126.4863974,37.74739882],[126.48652192,37.74721461],[126.4865986,37.74701473],[126.48662449,37.74680687]]]}"
6650885,2020087,2871025000,28710002  ,인천광역시 강화군2,인천광역시 강화군 강화읍(알미골삼거리 인근),5,8,0,2,6,0,126.4922536,37.74276443,"{""type"":""Polygon"",""coordinates"":[[[126.49360108,37.74276443],[126.49357519,37.74255656],[126.49349851,37.74235667],[126.49337399,37.74217245],[126.49320641,37.74201098],[126.49300222,37.74187847],[126.49276926,37.74178],[126.49251648,37.74171936],[126.49225361,37.74169889],[126.49199073,37.74171936],[126.49173795,37.74178],[126.49150499,37.74187847],[126.4913008,37.74201098],[126.49113322,37.74217245],[126.4910087,37.74235667],[126.49093202,37.74255656],[126.49090613,37.74276443],[126.49093202,37.74297231],[126.4910087,37.74317219],[126.49113322,37.74335641],[126.4913008,37.74351788],[126.49150499,37.74365039],[126.49173795,37.74374885],[126.49199073,37.74380949],[126.49225361,37.74382996],[126.49251648,37.74380949],[126.49276926,37.74374885],[126.49300222,37.74365039],[126.49320641,37.74351788],[126.49337399,37.74335641],[126.49349851,37.74317219],[126.49357519,37.74297231],[126.49360108,37.74276443]]]}"
6650886,2020087,2871025000,28710003  ,인천광역시 강화군3,인천광역시 강화군 강화읍(수협사거리 인근),5,5,0,0,5,0,126.4879232,37.74501303,"{""type"":""Polygon"",""coordinates"":[[[126.48927064,37.74501303],[126.48924475,37.74480516],[126.48916807,37.74460528],[126.48904355,37.74442106],[126.48887597,37.7442596],[126.48867178,37.74412709],[126.48843882,37.74402862],[126.48818605,37.74396799],[126.48792317,37.74394752],[126.48766029,37.74396799],[126.48740751,37.74402862],[126.48717455,37.74412709],[126.48697036,37.7442596],[126.48680278,37.74442106],[126.48667826,37.74460528],[126.48660159,37.74480516],[126.48657569,37.74501303],[126.48660159,37.7452209],[126.48667826,37.74542078],[126.48680278,37.74560499],[126.48697036,37.74576645],[126.48717455,37.74589896],[126.48740751,37.74599742],[126.48766029,37.74605805],[126.48792317,37.74607852],[126.48818605,37.74605805],[126.48843882,37.74599742],[126.48867178,37.74589896],[126.48887597,37.74576645],[126.48904355,37.74560499],[126.48916807,37.74542078],[126.48924475,37.7452209],[126.48927064,37.74501303]]]}"
6650889,2020087,2911011800,29110001  ,광주광역시 동구1,광주광역시 동구 학동(조선대입구 인근),25,39,0,7,30,2,126.925765,35.14411484,"{""type"":""Polygon"",""coordinates"":[[[126.92711249,35.14411484],[126.92708659,35.14389988],[126.92700992,35.14369318],[126.9268854,35.14350269],[126.92671782,35.14333572],[126.92651363,35.14319869],[126.92628067,35.14309686],[126.92602789,35.14303416],[126.92576501,35.14301299],[126.92550213,35.14303416],[126.92524936,35.14309686],[126.9250164,35.14319869],[126.92481221,35.14333572],[126.92464463,35.14350269],[126.92452011,35.14369318],[126.92444343,35.14389988],[126.92441754,35.14411484],[126.92444343,35.14432979],[126.92452011,35.14453649],[126.92464463,35.14472698],[126.92481221,35.14489395],[126.9250164,35.14503098],[126.92524936,35.1451328],[126.92550213,35.1451955],[126.92576501,35.14521667],[126.92602789,35.1451955],[126.92628067,35.1451328],[126.92651363,35.14503098],[126.92671782,35.14489395],[126.9268854,35.14472698],[126.92700992,35.14453649],[126.92708659,35.14432979],[126.92711249,35.14411484]]]}"
6650890,2020087,2911011000,29110002  ,광주광역시 동구2,광주광역시 동구 산수동(산수오거리 인근),21,33,0,7,26,0,126.9319001,35.15479393,"{""type"":""Polygon"",""coordinates"":[[[126.93324755,35.15479393],[126.93322166,35.154579],[126.93314498,35.15437233],[126.93302046,35.15418186],[126.93285288,35.15401491],[126.93264869,35.1538779],[126.93241573,35.15377609],[126.93216295,35.1537134],[126.93190007,35.15369223],[126.9316372,35.1537134],[126.93138442,35.15377609],[126.93115146,35.1538779],[126.93094727,35.15401491],[126.93077969,35.15418186],[126.93065517,35.15437233],[126.93057849,35.154579],[126.9305526,35.15479393],[126.93057849,35.15500886],[126.93065517,35.15521553],[126.93077969,35.155406],[126.93094727,35.15557294],[126.93115146,35.15570995],[126.93138442,35.15581176],[126.9316372,35.15587445],[126.93190007,35.15589562],[126.93216295,35.15587445],[126.93241573,35.15581176],[126.93264869,35.15570995],[126.93285288,35.15557294],[126.93302046,35.155406],[126.93314498,35.15521553],[126.93322166,35.15500886],[126.93324755,35.15479393]]]}"
6650892,2020087,2911011100,29110003  ,광주광역시 동구3,광주광역시 동구 지산동(지산사거리 인근),16,20,0,5,15,0,126.9303528,35.1508849,"{""type"":""Polygon"",""coordinates"":[[[126.93170027,35.1508849],[126.93167438,35.15066996],[126.9315977,35.15046328],[126.93147318,35.1502728],[126.9313056,35.15010584],[126.93110141,35.14996883],[126.93086845,35.14986701],[126.93061567,35.14980432],[126.93035279,35.14978315],[126.93008991,35.14980432],[126.92983714,35.14986701],[126.92960418,35.14996883],[126.92939999,35.15010584],[126.92923241,35.1502728],[126.92910789,35.15046328],[126.92903121,35.15066996],[126.92900532,35.1508849],[126.92903121,35.15109984],[126.92910789,35.15130652],[126.92923241,35.15149699],[126.92939999,35.15166395],[126.92960418,35.15180096],[126.92983714,35.15190277],[126.93008991,35.15196547],[126.93035279,35.15198664],[126.93061567,35.15196547],[126.93086845,35.15190277],[126.93110141,35.15180096],[126.9313056,35.15166395],[126.93147318,35.15149699],[126.9315977,35.15130652],[126.93167438,35.15109984],[126.93170027,35.1508849]]]}"
6650894,2020087,2914011800,29140001  ,광주광역시 서구1,광주광역시 서구 치평동(상무대로868번길2 인근),53,82,0,5,74,3,126.8570941,35.15021318,"{""type"":""Polygon"",""coordinates"":[[[126.85844155,35.15021318],[126.85841566,35.14999824],[126.85833898,35.14979156],[126.85821446,35.14960108],[126.85804688,35.14943412],[126.85784269,35.1492971],[126.85760973,35.14919529],[126.85735695,35.14913259],[126.85709407,35.14911142],[126.8568312,35.14913259],[126.85657842,35.14919529],[126.85634546,35.1492971],[126.85614127,35.14943412],[126.85597369,35.14960108],[126.85584917,35.14979156],[126.85577249,35.14999824],[126.8557466,35.15021318],[126.85577249,35.15042812],[126.85584917,35.1506348],[126.85597369,35.15082528],[126.85614127,35.15099224],[126.85634546,35.15112925],[126.85657842,35.15123106],[126.8568312,35.15129376],[126.85709407,35.15131493],[126.85735695,35.15129376],[126.85760973,35.15123106],[126.85784269,35.15112925],[126.85804688,35.15099224],[126.85821446,35.15082528],[126.85833898,35.1506348],[126.85841566,35.15042812],[126.85844155,35.15021318]]]}"
6650895,2020087,2914011500,29140002  ,광주광역시 서구2,광주광역시 서구 광천동(광천4거리 인근),50,106,0,2,100,4,126.8834292,35.16133196,"{""type"":""Polygon"",""coordinates"":[[[126.8847767,35.16133196],[126.88475081,35.16111705],[126.88467413,35.1609104],[126.88454961,35.16071994],[126.88438204,35.16055301],[126.88417785,35.16041601],[126.88394489,35.16031421],[126.88369211,35.16025152],[126.88342923,35.16023035],[126.88316635,35.16025152],[126.88291358,35.16031421],[126.88268061,35.16041601],[126.88247642,35.16055301],[126.88230885,35.16071994],[126.88218433,35.1609104],[126.88210765,35.16111705],[126.88208176,35.16133196],[126.88210765,35.16154687],[126.88218433,35.16175353],[126.88230885,35.16194398],[126.88247642,35.16211091],[126.88268061,35.16224791],[126.88291358,35.16234971],[126.88316635,35.16241239],[126.88342923,35.16243356],[126.88369211,35.16241239],[126.88394489,35.16234971],[126.88417785,35.16224791],[126.88438204,35.16211091],[126.88454961,35.16194398],[126.88467413,35.16175353],[126.88475081,35.16154687],[126.8847767,35.16133196]]]}"
6650896,2020087,2914011600,29140003  ,광주광역시 서구3,광주광역시 서구 치평동(유덕교차로 인근),45,67,0,3,62,2,126.8558487,35.16240693,"{""type"":""Polygon"",""coordinates"":[[[126.8571962,35.16240693],[126.85717031,35.16219202],[126.85709363,35.16198537],[126.85696911,35.16179492],[126.85680154,35.16162798],[126.85659735,35.16149099],[126.85636439,35.16138919],[126.85611161,35.1613265],[126.85584873,35.16130533],[126.85558585,35.1613265],[126.85533307,35.16138919],[126.85510011,35.16149099],[126.85489592,35.16162798],[126.85472835,35.16179492],[126.85460383,35.16198537],[126.85452715,35.16219202],[126.85450126,35.16240693],[126.85452715,35.16262184],[126.85460383,35.16282849],[126.85472835,35.16301894],[126.85489592,35.16318587],[126.85510011,35.16332286],[126.85533307,35.16342466],[126.85558585,35.16348735],[126.85584873,35.16350851],[126.85611161,35.16348735],[126.85636439,35.16342466],[126.85659735,35.16332286],[126.85680154,35.16318587],[126.85696911,35.16301894],[126.85709363,35.16282849],[126.85717031,35.16262184],[126.8571962,35.16240693]]]}"
6650909,2020087,2915510500,29155001  ,광주광역시 남구1,광주광역시 남구 주월동(백운교차로 인근),48,64,0,7,54,3,126.9013207,35.13336687,"{""type"":""Polygon"",""coordinates"":[[[126.9026682,35.13336687],[126.90264231,35.13315188],[126.90256563,35.13294516],[126.90244111,35.13275464],[126.90227354,35.13258764],[126.90206935,35.1324506],[126.90183639,35.13234876],[126.90158361,35.13228605],[126.90132073,35.13226488],[126.90105785,35.13228605],[126.90080508,35.13234876],[126.90057212,35.1324506],[126.90036792,35.13258764],[126.90020035,35.13275464],[126.90007583,35.13294516],[126.89999915,35.13315188],[126.89997326,35.13336687],[126.89999915,35.13358185],[126.90007583,35.13378858],[126.90020035,35.13397909],[126.90036792,35.13414608],[126.90057212,35.13428313],[126.90080508,35.13438496],[126.90105785,35.13444767],[126.90132073,35.13446884],[126.90158361,35.13444767],[126.90183639,35.13438496],[126.90206935,35.13428313],[126.90227354,35.13414608],[126.90244111,35.13397909],[126.90256563,35.13378858],[126.90264231,35.13358185],[126.9026682,35.13336687]]]}"
6650911,2020087,2915510800,29155002  ,광주광역시 남구2,광주광역시 남구 방림동(효덕지하차도교차로 인근),27,47,0,3,42,2,126.8959983,35.11168193,"{""type"":""Polygon"",""coordinates"":[[[126.89734577,35.11168193],[126.89731988,35.11146689],[126.8972432,35.11126011],[126.89711868,35.11106954],[126.8969511,35.1109025],[126.89674691,35.11076542],[126.89651395,35.11066355],[126.89626117,35.11060083],[126.89599829,35.11057965],[126.89573542,35.11060083],[126.89548264,35.11066355],[126.89524968,35.11076542],[126.89504549,35.1109025],[126.89487791,35.11106954],[126.89475339,35.11126011],[126.89467671,35.11146689],[126.89465082,35.11168193],[126.89467671,35.11189697],[126.89475339,35.11210375],[126.89487791,35.11229432],[126.89504549,35.11246135],[126.89524968,35.11259843],[126.89548264,35.11270029],[126.89573542,35.11276302],[126.89599829,35.1127842],[126.89626117,35.11276302],[126.89651395,35.11270029],[126.89674691,35.11259843],[126.8969511,35.11246135],[126.89711868,35.11229432],[126.8972432,35.11210375],[126.89731988,35.11189697],[126.89734577,35.11168193]]]}"
6650912,2020087,2915510800,29155003  ,광주광역시 남구3,광주광역시 남구 진월동(서문대로659 인근),26,44,0,3,40,1,126.8987075,35.11803521,"{""type"":""Polygon"",""coordinates"":[[[126.90005492,35.11803521],[126.90002903,35.11782019],[126.89995235,35.11761342],[126.89982783,35.11742287],[126.89966026,35.11725584],[126.89945607,35.11711877],[126.89922311,35.11701691],[126.89897033,35.11695419],[126.89870745,35.11693301],[126.89844457,35.11695419],[126.89819179,35.11701691],[126.89795883,35.11711877],[126.89775464,35.11725584],[126.89758707,35.11742287],[126.89746255,35.11761342],[126.89738587,35.11782019],[126.89735998,35.11803521],[126.89738587,35.11825024],[126.89746255,35.118457],[126.89758707,35.11864755],[126.89775464,35.11881457],[126.89795883,35.11895165],[126.89819179,35.1190535],[126.89844457,35.11911622],[126.89870745,35.1191374],[126.89897033,35.11911622],[126.89922311,35.1190535],[126.89945607,35.11895165],[126.89966026,35.11881457],[126.89982783,35.11864755],[126.89995235,35.118457],[126.90002903,35.11825024],[126.90005492,35.11803521]]]}"
6650899,2020087,2917010900,29170001  ,광주광역시 북구1,광주광역시 북구 운암동(동운고가 인근),37,82,0,0,78,4,126.8846834,35.17302349,"{""type"":""Polygon"",""coordinates"":[[[126.88603083,35.17302349],[126.88600494,35.17280861],[126.88592826,35.17260199],[126.88580374,35.17241156],[126.88563616,35.17224465],[126.88543197,35.17210767],[126.88519901,35.17200588],[126.88494623,35.1719432],[126.88468336,35.17192204],[126.88442048,35.1719432],[126.8841677,35.17200588],[126.88393474,35.17210767],[126.88373055,35.17224465],[126.88356297,35.17241156],[126.88343845,35.17260199],[126.88336177,35.17280861],[126.88333588,35.17302349],[126.88336177,35.17323837],[126.88343845,35.173445],[126.88356297,35.17363542],[126.88373055,35.17380233],[126.88393474,35.17393931],[126.8841677,35.17404109],[126.88442048,35.17410377],[126.88468336,35.17412493],[126.88494623,35.17410377],[126.88519901,35.17404109],[126.88543197,35.17393931],[126.88563616,35.17380233],[126.88580374,35.17363542],[126.88592826,35.173445],[126.88600494,35.17323837],[126.88603083,35.17302349]]]}"
6650900,2020087,2917010700,29170002  ,광주광역시 북구2,광주광역시 북구 용전동(우치로76 인근),32,45,0,6,36,3,126.9127133,35.17430809,"{""type"":""Polygon"",""coordinates"":[[[126.91406074,35.17430809],[126.91403484,35.17409321],[126.91395817,35.17388659],[126.91383365,35.17369616],[126.91366607,35.17352925],[126.91346188,35.17339228],[126.91322892,35.17329049],[126.91297614,35.17322781],[126.91271326,35.17320665],[126.91245038,35.17322781],[126.91219761,35.17329049],[126.91196465,35.17339228],[126.91176046,35.17352925],[126.91159288,35.17369616],[126.91146836,35.17388659],[126.91139168,35.17409321],[126.91136579,35.17430809],[126.91139168,35.17452296],[126.91146836,35.17472958],[126.91159288,35.17492],[126.91176046,35.17508691],[126.91196465,35.17522389],[126.91219761,35.17532567],[126.91245038,35.17538834],[126.91271326,35.17540951],[126.91297614,35.17538834],[126.91322892,35.17532567],[126.91346188,35.17522389],[126.91366607,35.17508691],[126.91383365,35.17492],[126.91395817,35.17472958],[126.91403484,35.17452296],[126.91406074,35.17430809]]]}"
6650903,2020087,2917011300,29170003  ,광주광역시 북구3,광주광역시 북구 매곡동(서하로176 인근),26,41,0,7,31,3,126.8995631,35.18727084,"{""type"":""Polygon"",""coordinates"":[[[126.90091058,35.18727084],[126.90088469,35.18705599],[126.90080801,35.1868494],[126.90068349,35.18665901],[126.90051591,35.18649213],[126.90031172,35.18635517],[126.90007876,35.18625341],[126.89982598,35.18619074],[126.8995631,35.18616958],[126.89930023,35.18619074],[126.89904745,35.18625341],[126.89881449,35.18635517],[126.8986103,35.18649213],[126.89844272,35.18665901],[126.8983182,35.1868494],[126.89824152,35.18705599],[126.89821563,35.18727084],[126.89824152,35.18748568],[126.8983182,35.18769227],[126.89844272,35.18788266],[126.8986103,35.18804954],[126.89881449,35.18818649],[126.89904745,35.18828826],[126.89930023,35.18835092],[126.8995631,35.18837208],[126.89982598,35.18835092],[126.90007876,35.18828826],[126.90031172,35.18818649],[126.90051591,35.18804954],[126.90068349,35.18788266],[126.90080801,35.18769227],[126.90088469,35.18748568],[126.90091058,35.18727084]]]}"
6650904,2020087,2920011400,29200001  ,광주광역시 광산구1,광주광역시 광산구 수완동(수완지화차도 인근),33,53,0,7,44,2,126.823818,35.19074348,"{""type"":""Polygon"",""coordinates"":[[[126.82516549,35.19074348],[126.8251396,35.19052865],[126.82506292,35.19032207],[126.8249384,35.19013168],[126.82477082,35.18996481],[126.82456663,35.18982786],[126.82433367,35.18972609],[126.82408089,35.18966343],[126.82381802,35.18964227],[126.82355514,35.18966343],[126.82330236,35.18972609],[126.8230694,35.18982786],[126.82286521,35.18996481],[126.82269763,35.19013168],[126.82257311,35.19032207],[126.82249643,35.19052865],[126.82247054,35.19074348],[126.82249643,35.19095832],[126.82257311,35.19116489],[126.82269763,35.19135528],[126.82286521,35.19152215],[126.8230694,35.1916591],[126.82330236,35.19176086],[126.82355514,35.19182352],[126.82381802,35.19184468],[126.82408089,35.19182352],[126.82433367,35.19176086],[126.82456663,35.1916591],[126.82477082,35.19152215],[126.8249384,35.19135528],[126.82506292,35.19116489],[126.8251396,35.19095832],[126.82516549,35.19074348]]]}"
6650905,2020087,2920011400,29200002  ,광주광역시 광산구2,광주광역시 광산구 장덕동(수완지구대앞 인근),33,51,0,5,46,0,126.8287781,35.19067157,"{""type"":""Polygon"",""coordinates"":[[[126.83012559,35.19067157],[126.83009969,35.19045674],[126.83002302,35.19025016],[126.8298985,35.19005977],[126.82973092,35.1898929],[126.82952673,35.18975595],[126.82929377,35.18965418],[126.82904099,35.18959152],[126.82877811,35.18957036],[126.82851523,35.18959152],[126.82826246,35.18965418],[126.8280295,35.18975595],[126.82782531,35.1898929],[126.82765773,35.19005977],[126.82753321,35.19025016],[126.82745653,35.19045674],[126.82743064,35.19067157],[126.82745653,35.19088641],[126.82753321,35.19109298],[126.82765773,35.19128337],[126.82782531,35.19145024],[126.8280295,35.19158719],[126.82826246,35.19168895],[126.82851523,35.19175161],[126.82877811,35.19177277],[126.82904099,35.19175161],[126.82929377,35.19168895],[126.82952673,35.19158719],[126.82973092,35.19145024],[126.8298985,35.19128337],[126.83002302,35.19109298],[126.83009969,35.19088641],[126.83012559,35.19067157]]]}"
6650906,2020087,2920010200,29200003  ,광주광역시 광산구3,광주광역시 광산구 도산동(송정로51 인근),31,50,0,2,44,4,126.7922726,35.13727237,"{""type"":""Polygon"",""coordinates"":[[[126.79362008,35.13727237],[126.79359419,35.13705739],[126.79351751,35.13685068],[126.79339299,35.13666017],[126.79322541,35.13649318],[126.79302122,35.13635614],[126.79278826,35.13625431],[126.79253549,35.1361916],[126.79227261,35.13617043],[126.79200973,35.1361916],[126.79175695,35.13625431],[126.79152399,35.13635614],[126.7913198,35.13649318],[126.79115222,35.13666017],[126.7910277,35.13685068],[126.79095103,35.13705739],[126.79092513,35.13727237],[126.79095103,35.13748734],[126.7910277,35.13769406],[126.79115222,35.13788457],[126.7913198,35.13805155],[126.79152399,35.13818858],[126.79175695,35.13829041],[126.79200973,35.13835312],[126.79227261,35.13837429],[126.79253549,35.13835312],[126.79278826,35.13829041],[126.79302122,35.13818858],[126.79322541,35.13805155],[126.79339299,35.13788457],[126.79351751,35.13769406],[126.79359419,35.13748734],[126.79362008,35.13727237]]]}"
6650914,2020087,3011011400,30110001  ,대전광역시 동구1,대전광역시 동구 용전동(동서대로1725 인근),50,87,0,19,66,2,127.4413855,36.35071112,"{""type"":""Polygon"",""coordinates"":[[[127.44273292,36.35071112],[127.44270703,36.35049939],[127.44263035,36.35029581],[127.44250583,36.35010818],[127.44233826,36.34994372],[127.44213407,36.34980875],[127.44190111,36.34970846],[127.44164833,36.3496467],[127.44138545,36.34962585],[127.44112257,36.3496467],[127.4408698,36.34970846],[127.44063683,36.34980875],[127.44043264,36.34994372],[127.44026507,36.35010818],[127.44014055,36.35029581],[127.44006387,36.35049939],[127.44003798,36.35071112],[127.44006387,36.35092284],[127.44014055,36.35112643],[127.44026507,36.35131405],[127.44043264,36.35147851],[127.44063683,36.35161347],[127.4408698,36.35171376],[127.44112257,36.35177552],[127.44138545,36.35179637],[127.44164833,36.35177552],[127.44190111,36.35171376],[127.44213407,36.35161347],[127.44233826,36.35147851],[127.44250583,36.35131405],[127.44263035,36.35112643],[127.44270703,36.35092284],[127.44273292,36.35071112]]]}"
6650915,2020087,3011012000,30110002  ,대전광역시 동구2,대전광역시 동구 중동(대전역네거리 인근),38,57,0,7,46,4,127.4326314,36.3311869,"{""type"":""Polygon"",""coordinates"":[[[127.43397883,36.3311869],[127.43395294,36.33097512],[127.43387626,36.33077149],[127.43375174,36.33058381],[127.43358416,36.33041931],[127.43337997,36.33028431],[127.43314701,36.33018399],[127.43289424,36.33012222],[127.43263136,36.33010136],[127.43236848,36.33012222],[127.4321157,36.33018399],[127.43188274,36.33028431],[127.43167855,36.33041931],[127.43151097,36.33058381],[127.43138645,36.33077149],[127.43130977,36.33097512],[127.43128388,36.3311869],[127.43130977,36.33139868],[127.43138645,36.33160232],[127.43151097,36.33178999],[127.43167855,36.33195449],[127.43188274,36.33208948],[127.4321157,36.3321898],[127.43236848,36.33225157],[127.43263136,36.33227243],[127.43289424,36.33225157],[127.43314701,36.3321898],[127.43337997,36.33208948],[127.43358416,36.33195449],[127.43375174,36.33178999],[127.43387626,36.33160232],[127.43395294,36.33139868],[127.43397883,36.3311869]]]}"
6650916,2020087,3011011700,30110003  ,대전광역시 동구3,대전광역시 동구 홍도동(용전네거리 인근),35,52,0,5,44,3,127.4320732,36.34751465,"{""type"":""Polygon"",""coordinates"":[[[127.43342067,36.34751465],[127.43339478,36.34730292],[127.4333181,36.34709932],[127.43319358,36.34691168],[127.43302601,36.34674722],[127.43282181,36.34661225],[127.43258885,36.34651195],[127.43233608,36.34645019],[127.4320732,36.34642934],[127.43181032,36.34645019],[127.43155754,36.34651195],[127.43132458,36.34661225],[127.43112039,36.34674722],[127.43095282,36.34691168],[127.4308283,36.34709932],[127.43075162,36.34730292],[127.43072573,36.34751465],[127.43075162,36.34772638],[127.4308283,36.34792998],[127.43095282,36.34811761],[127.43112039,36.34828207],[127.43132458,36.34841704],[127.43155754,36.34851733],[127.43181032,36.34857909],[127.4320732,36.34859995],[127.43233608,36.34857909],[127.43258885,36.34851733],[127.43282181,36.34841704],[127.43302601,36.34828207],[127.43319358,36.34811761],[127.4333181,36.34792998],[127.43339478,36.34772638],[127.43342067,36.34751465]]]}"
6650919,2020087,3014010500,30140001  ,대전광역시 중구1,대전광역시 중구 대흥동(은행사거리 인근),35,45,0,3,42,0,127.4271092,36.32649659,"{""type"":""Polygon"",""coordinates"":[[[127.4284567,36.32649659],[127.42843081,36.3262848],[127.42835413,36.32608115],[127.42822961,36.32589346],[127.42806204,36.32572895],[127.42785785,36.32559394],[127.42762489,36.32549362],[127.42737211,36.32543184],[127.42710923,36.32541098],[127.42684635,36.32543184],[127.42659358,36.32549362],[127.42636062,36.32559394],[127.42615642,36.32572895],[127.42598885,36.32589346],[127.42586433,36.32608115],[127.42578765,36.3262848],[127.42576176,36.32649659],[127.42578765,36.32670838],[127.42586433,36.32691203],[127.42598885,36.32709971],[127.42615642,36.32726422],[127.42636062,36.32739922],[127.42659358,36.32749954],[127.42684635,36.32756132],[127.42710923,36.32758218],[127.42737211,36.32756132],[127.42762489,36.32749954],[127.42785785,36.32739922],[127.42806204,36.32726422],[127.42822961,36.32709971],[127.42835413,36.32691203],[127.42843081,36.32670838],[127.4284567,36.32649659]]]}"
6650920,2020087,3014011300,30140002  ,대전광역시 중구2,대전광역시 중구 오류동(동서로네거리 인근),30,52,0,18,33,1,127.4050075,36.32861103,"{""type"":""Polygon"",""coordinates"":[[[127.40635492,36.32861103],[127.40632903,36.32839924],[127.40625235,36.3281956],[127.40612783,36.32800791],[127.40596026,36.32784341],[127.40575607,36.3277084],[127.40552311,36.32760809],[127.40527033,36.32754631],[127.40500745,36.32752545],[127.40474457,36.32754631],[127.40449179,36.32760809],[127.40425883,36.3277084],[127.40405464,36.32784341],[127.40388707,36.32800791],[127.40376255,36.3281956],[127.40368587,36.32839924],[127.40365998,36.32861103],[127.40368587,36.32882281],[127.40376255,36.32902645],[127.40388707,36.32921413],[127.40405464,36.32937863],[127.40425883,36.32951364],[127.40449179,36.32961395],[127.40474457,36.32967573],[127.40500745,36.32969659],[127.40527033,36.32967573],[127.40552311,36.32961395],[127.40575607,36.32951364],[127.40596026,36.32937863],[127.40612783,36.32921413],[127.40625235,36.32902645],[127.40632903,36.32882281],[127.40635492,36.32861103]]]}"
6650923,2020087,3014011400,30140003  ,대전광역시 중구3,대전광역시 중구 태평동(태평오거리 인근),28,33,1,6,25,1,127.3948113,36.32583537,"{""type"":""Polygon"",""coordinates"":[[[127.3961588,36.32583537],[127.39613291,36.32562358],[127.39605623,36.32541992],[127.39593171,36.32523224],[127.39576413,36.32506773],[127.39555994,36.32493271],[127.39532698,36.32483239],[127.3950742,36.32477061],[127.39481132,36.32474975],[127.39454845,36.32477061],[127.39429567,36.32483239],[127.39406271,36.32493271],[127.39385852,36.32506773],[127.39369094,36.32523224],[127.39356642,36.32541992],[127.39348974,36.32562358],[127.39346385,36.32583537],[127.39348974,36.32604716],[127.39356642,36.32625081],[127.39369094,36.3264385],[127.39385852,36.32660301],[127.39406271,36.32673801],[127.39429567,36.32683833],[127.39454845,36.32690011],[127.39481132,36.32692097],[127.3950742,36.32690011],[127.39532698,36.32683833],[127.39555994,36.32673801],[127.39576413,36.32660301],[127.39593171,36.3264385],[127.39605623,36.32625081],[127.39613291,36.32604716],[127.3961588,36.32583537]]]}"
6650924,2020087,3017011200,30170001  ,대전광역시 서구1,대전광역시 서구 둔산동(대덕대로179 인근),89,142,0,10,127,5,127.3770468,36.34928125,"{""type"":""Polygon"",""coordinates"":[[[127.37839427,36.34928125],[127.37836837,36.34906952],[127.3782917,36.34886593],[127.37816718,36.34867829],[127.3779996,36.34851383],[127.37779541,36.34837886],[127.37756245,36.34827857],[127.37730967,36.34821681],[127.37704679,36.34819596],[127.37678391,36.34821681],[127.37653114,36.34827857],[127.37629818,36.34837886],[127.37609399,36.34851383],[127.37592641,36.34867829],[127.37580189,36.34886593],[127.37572521,36.34906952],[127.37569932,36.34928125],[127.37572521,36.34949297],[127.37580189,36.34969656],[127.37592641,36.34988419],[127.37609399,36.35004865],[127.37629818,36.35018362],[127.37653114,36.35028391],[127.37678391,36.35034566],[127.37704679,36.35036652],[127.37730967,36.35034566],[127.37756245,36.35028391],[127.37779541,36.35018362],[127.3779996,36.35004865],[127.37816718,36.34988419],[127.3782917,36.34969656],[127.37836837,36.34949297],[127.37839427,36.34928125]]]}"
