상세도로망_LinkID,도로등급,링크길이,도로명,시도명,시군구명,읍면동명,시간적범위,평일주말,혼잡시간강도
57136035201,107,0.184,오산대역로,경기도,오산시,신장동,전일,평일,61.88
57135317601,107,0.185,,경기도,오산시,신장동,전일,평일,94.05
57135317602,107,0.185,,경기도,오산시,신장동,전일,평일,97.94
57135442902,107,0.186,수청로,경기도,오산시,신장동,전일,평일,35.61
57135442901,107,0.186,수청로,경기도,오산시,신장동,전일,평일,89.32
57134395001,107,0.189,수청로50번길,경기도,오산시,신장동,전일,평일,71.84
57134395002,107,0.189,수청로50번길,경기도,오산시,신장동,전일,평일,88.53
57135944202,107,0.191,,경기도,오산시,신장동,전일,평일,97.27
57134396601,107,0.192,수청로50번길,경기도,오산시,신장동,전일,평일,98.58
57134396501,107,0.192,수청로50번길,경기도,오산시,신장동,전일,평일,99.12
57134396602,107,0.192,수청로50번길,경기도,오산시,신장동,전일,평일,99.43
57134396502,107,0.192,수청로50번길,경기도,오산시,신장동,전일,평일,99.8
57125382202,107,0.192,현충로,경기도,오산시,신장동,전일,평일,11
57125382201,107,0.192,현충로,경기도,오산시,신장동,전일,평일,12.7
57136039001,107,0.195,오산대역로,경기도,오산시,신장동,전일,평일,4.38
57125035401,107,0.195,청학로,경기도,오산시,신장동,전일,평일,8.65
57125035402,107,0.195,청학로,경기도,오산시,신장동,전일,평일,51.4
57135328802,107,0.196,수목원로468번길,경기도,오산시,신장동,전일,평일,88.5
57135328801,107,0.196,수목원로468번길,경기도,오산시,신장동,전일,평일,95.05
57136925002,107,0.201,문헌공로,경기도,오산시,신장동,전일,평일,13.04
57136925001,107,0.201,문헌공로,경기도,오산시,신장동,전일,평일,54.5
57124389902,107,0.204,,경기도,오산시,신장동,전일,평일,22.83
57124389901,107,0.204,,경기도,오산시,신장동,전일,평일,52.73
57125011802,107,0.205,내삼미로,경기도,오산시,신장동,전일,평일,84.97
57125011801,107,0.205,내삼미로,경기도,오산시,신장동,전일,평일,94.82
57124351802,107,0.207,매홀로,경기도,오산시,신장동,전일,평일,48.35
57124351801,107,0.207,매홀로,경기도,오산시,신장동,전일,평일,61.61
57135976401,107,0.207,청학로,경기도,오산시,신장동,전일,평일,8.21
57135976402,107,0.207,청학로,경기도,오산시,신장동,전일,평일,93.68
57135354601,107,0.208,문헌공로,경기도,오산시,신장동,전일,평일,39.84
57135354602,107,0.208,문헌공로,경기도,오산시,신장동,전일,평일,65.28
57124031001,107,0.213,은여울로,경기도,오산시,신장동,전일,평일,51.93
57124031002,107,0.213,은여울로,경기도,오산시,신장동,전일,평일,64.14
57124574801,107,0.22,박동길,경기도,오산시,신장동,전일,평일,97.94
57124574802,107,0.22,박동길,경기도,오산시,신장동,전일,평일,99.53
57124105101,107,0.236,은여울로7번길,경기도,오산시,신장동,전일,평일,73.13
57124105102,107,0.236,은여울로7번길,경기도,오산시,신장동,전일,평일,83.21
57125065601,107,0.237,서부로,경기도,오산시,신장동,전일,평일,19.94
57124328001,107,0.24,은여울로,경기도,오산시,신장동,전일,평일,50.68
57124328002,107,0.24,은여울로,경기도,오산시,신장동,전일,평일,59.23
57124137101,107,0.251,청학로,경기도,오산시,신장동,전일,평일,20.26
57124137102,107,0.251,청학로,경기도,오산시,신장동,전일,평일,22.73
57124930402,107,0.26,청학로,경기도,오산시,신장동,전일,평일,24.72
57124930401,107,0.26,청학로,경기도,오산시,신장동,전일,평일,89.13
57124896601,107,0.262,오산로,경기도,오산시,신장동,전일,평일,29.55
57124896602,107,0.262,오산로,경기도,오산시,신장동,전일,평일,56.29
57136020001,107,0.276,서부로,경기도,오산시,신장동,전일,평일,0.01
57136020002,107,0.276,서부로,경기도,오산시,신장동,전일,평일,1.19
57135443101,107,0.277,수청로,경기도,오산시,신장동,전일,평일,89.79
57135443102,107,0.277,수청로,경기도,오산시,신장동,전일,평일,91.98
57135481802,107,0.28,청학로,경기도,오산시,신장동,전일,평일,64.9
57135481801,107,0.28,청학로,경기도,오산시,신장동,전일,평일,92.47
57124897202,107,0.28,청학로147번길,경기도,오산시,신장동,전일,평일,93.86
57124897201,107,0.28,청학로147번길,경기도,오산시,신장동,전일,평일,96.06
57121005702,107,0.292,오산로,경기도,오산시,신장동,전일,평일,54.97
57121005701,107,0.292,오산로,경기도,오산시,신장동,전일,평일,70.68
57124058001,107,0.294,은여울로7번길,경기도,오산시,신장동,전일,평일,89.47
57124058002,107,0.294,은여울로7번길,경기도,오산시,신장동,전일,평일,91.34
57135926601,107,0.3,삼미로,경기도,오산시,신장동,전일,평일,66.88
57135926602,107,0.3,삼미로,경기도,오산시,신장동,전일,평일,73.91
57124266601,107,0.309,현충로72번길,경기도,오산시,신장동,전일,평일,82.58
57124266602,107,0.309,현충로72번길,경기도,오산시,신장동,전일,평일,89.51
57124574001,107,0.312,현충로,경기도,오산시,신장동,전일,평일,94.09
57124574002,107,0.312,현충로,경기도,오산시,신장동,전일,평일,96.29
57136490001,107,0.314,수목원로,경기도,오산시,신장동,전일,평일,26.15
57136490002,107,0.314,수목원로,경기도,오산시,신장동,전일,평일,67.16
57136012202,107,0.315,오산대역로,경기도,오산시,신장동,전일,평일,1.46
57136012201,107,0.315,오산대역로,경기도,오산시,신장동,전일,평일,3.67
57125036802,107,0.326,오산로,경기도,오산시,신장동,전일,평일,6.32
57125036801,107,0.326,오산로,경기도,오산시,신장동,전일,평일,35.24
57125010201,107,0.33,내삼미로,경기도,오산시,신장동,전일,평일,33.85
57125010202,107,0.33,내삼미로,경기도,오산시,신장동,전일,평일,62.21
57136045201,107,0.334,오산대역로,경기도,오산시,신장동,전일,평일,1.56
57136045202,107,0.334,오산대역로,경기도,오산시,신장동,전일,평일,25.87
57135421901,107,0.345,금암로,경기도,오산시,신장동,전일,평일,97.95
57135421902,107,0.345,금암로,경기도,오산시,신장동,전일,평일,98.13
57136017601,107,0.352,오산대역로,경기도,오산시,신장동,전일,평일,4.72
57136017602,107,0.352,오산대역로,경기도,오산시,신장동,전일,평일,8.55
57125065201,107,0.361,오산대역로,경기도,오산시,신장동,전일,평일,0.34
57124265501,107,0.368,현충로,경기도,오산시,신장동,전일,평일,32.47
57124265502,107,0.368,현충로,경기도,오산시,신장동,전일,평일,80.28
57136876201,107,0.369,수청로,경기도,오산시,신장동,전일,평일,90.41
57136876202,107,0.369,수청로,경기도,오산시,신장동,전일,평일,97.48
57136959001,107,0.371,수목원로,경기도,오산시,신장동,전일,평일,6.71
57136959002,107,0.371,수목원로,경기도,오산시,신장동,전일,평일,27.42
57135955802,107,0.402,삼미로,경기도,오산시,신장동,전일,평일,20.94
57135955801,107,0.402,삼미로,경기도,오산시,신장동,전일,평일,43.1
57137062301,107,0.413,서부로,경기도,오산시,신장동,전일,평일,1
57137062401,107,0.421,서부로,경기도,오산시,신장동,전일,평일,0
57136019201,107,0.421,서부로,경기도,오산시,신장동,전일,평일,0.01
57136019801,107,0.43,서부로,경기도,오산시,신장동,전일,평일,0.26
57136039201,107,0.431,오산대역로,경기도,오산시,신장동,전일,평일,0.1
57125065001,107,0.434,오산대역로,경기도,오산시,신장동,전일,평일,1.57
57135934802,107,0.44,오산대역로,경기도,오산시,신장동,전일,평일,42.87
57135934801,107,0.44,오산대역로,경기도,오산시,신장동,전일,평일,69.42
57136889201,107,0.451,북삼미로,경기도,오산시,신장동,전일,평일,3.79
57136889202,107,0.451,북삼미로,경기도,오산시,신장동,전일,평일,8.94
57135469601,107,0.515,,경기도,오산시,신장동,전일,평일,87.38
57135469602,107,0.515,,경기도,오산시,신장동,전일,평일,90.73
57136015001,107,0.604,서부로,경기도,오산시,신장동,전일,평일,12.48
57125367402,107,0.682,,경기도,오산시,신장동,전일,평일,11.61
57125367401,107,0.682,,경기도,오산시,신장동,전일,평일,79.81
57135946401,107,0.705,북삼미로,경기도,오산시,신장동,전일,평일,9.11
57135946402,107,0.705,북삼미로,경기도,오산시,신장동,전일,평일,35.04
57125246002,107,0.004,동부대로,경기도,오산시,중앙동,전일,평일,13.72
57125246001,107,0.004,동부대로,경기도,오산시,중앙동,전일,평일,66.93
57125009201,107,0.006,경기동로,경기도,오산시,중앙동,전일,평일,53.38
57125567901,107,0.006,동부대로,경기도,오산시,중앙동,전일,평일,35.59
57125566901,107,0.006,동부대로,경기도,오산시,중앙동,전일,평일,41.43
57125569201,107,0.006,동부대로,경기도,오산시,중앙동,전일,평일,54.75
57125346601,107,0.007,경기동로,경기도,오산시,중앙동,전일,평일,19.76
57125566101,107,0.009,동부대로,경기도,오산시,중앙동,전일,평일,68.01
57124838001,107,0.014,,경기도,오산시,중앙동,전일,평일,100
57124838002,107,0.014,,경기도,오산시,중앙동,전일,평일,100
57125514902,107,0.015,오산로290번길,경기도,오산시,중앙동,전일,평일,99.86
57125514901,107,0.015,오산로290번길,경기도,오산시,중앙동,전일,평일,100
57125569301,107,0.016,동부대로,경기도,오산시,중앙동,전일,평일,60.41
57120068001,107,0.017,오산로,경기도,오산시,중앙동,전일,평일,87.04
57120068002,107,0.017,오산로,경기도,오산시,중앙동,전일,평일,93.72
57125346801,107,0.018,동부대로,경기도,오산시,중앙동,전일,평일,28.8
57125245801,107,0.019,동부대로,경기도,오산시,중앙동,전일,평일,14.19
57125245802,107,0.019,동부대로,경기도,오산시,중앙동,전일,평일,62.85
57125216601,107,0.021,경기동로186번길,경기도,오산시,중앙동,전일,평일,64.76
57125216602,107,0.021,경기동로186번길,경기도,오산시,중앙동,전일,평일,70.75
57125565701,107,0.022,동부대로,경기도,오산시,중앙동,전일,평일,43.85
57125623901,107,0.024,,경기도,오산시,중앙동,전일,평일,97.97
57125159401,107,0.025,현충로,경기도,오산시,중앙동,전일,평일,57.24
57125159402,107,0.025,현충로,경기도,오산시,중앙동,전일,평일,77.43
57125567701,107,0.027,,경기도,오산시,중앙동,전일,평일,94.23
57125567201,107,0.027,동부대로,경기도,오산시,중앙동,전일,평일,99.79
57125566301,107,0.027,성호대로,경기도,오산시,중앙동,전일,평일,63.02
57125566302,107,0.027,성호대로,경기도,오산시,중앙동,전일,평일,81.14
57125569001,107,0.027,성호대로,경기도,오산시,중앙동,전일,평일,90.47
57125008401,107,0.028,,경기도,오산시,중앙동,전일,평일,90.15
57125346001,107,0.028,동부대로,경기도,오산시,중앙동,전일,평일,100
57124577102,107,0.028,성호대로,경기도,오산시,중앙동,전일,평일,62.75
57124577101,107,0.028,성호대로,경기도,오산시,중앙동,전일,평일,88.98
57124832602,107,0.028,현충로,경기도,오산시,중앙동,전일,평일,42.56
57124832601,107,0.028,현충로,경기도,오산시,중앙동,전일,평일,71.24
57125515201,107,0.029,경기동로8번길,경기도,오산시,중앙동,전일,평일,93.96
57125515202,107,0.029,경기동로8번길,경기도,오산시,중앙동,전일,평일,99.48
57125567501,107,0.029,운산길,경기도,오산시,중앙동,전일,평일,69
57125567502,107,0.029,운산길,경기도,오산시,중앙동,전일,평일,99.07
57124092802,107,0.029,운천로165번길,경기도,오산시,중앙동,전일,평일,99.63
57124092801,107,0.029,운천로165번길,경기도,오산시,중앙동,전일,평일,100
57124098002,107,0.03,운천로165번길,경기도,오산시,중앙동,전일,평일,99.39
57124098001,107,0.03,운천로165번길,경기도,오산시,중앙동,전일,평일,99.44
57124354401,107,0.031,,경기도,오산시,중앙동,전일,평일,100
57125513302,107,0.033,,경기도,오산시,중앙동,전일,평일,99.61
57125513301,107,0.033,,경기도,오산시,중앙동,전일,평일,99.99
57124095802,107,0.034,,경기도,오산시,중앙동,전일,평일,98.59
57124095801,107,0.034,,경기도,오산시,중앙동,전일,평일,98.79
57125564702,107,0.034,성호대로,경기도,오산시,중앙동,전일,평일,68.22
57125564701,107,0.034,성호대로,경기도,오산시,중앙동,전일,평일,98.95
57125245401,107,0.035,,경기도,오산시,중앙동,전일,평일,71.12
57125245402,107,0.035,,경기도,오산시,중앙동,전일,평일,97.8
57124093102,107,0.035,,경기도,오산시,중앙동,전일,평일,99.12
57124093101,107,0.035,,경기도,오산시,중앙동,전일,평일,99.81
57125158801,107,0.035,경기동로,경기도,오산시,중앙동,전일,평일,98.99
57124097602,107,0.036,,경기도,오산시,중앙동,전일,평일,99.66
57124097601,107,0.036,,경기도,오산시,중앙동,전일,평일,99.67
57124356301,107,0.037,운천로,경기도,오산시,중앙동,전일,평일,95.26
57124356302,107,0.037,운천로,경기도,오산시,중앙동,전일,평일,98.16
57125216401,107,0.038,,경기도,오산시,중앙동,전일,평일,84.01
57125244801,107,0.039,동부대로,경기도,오산시,중앙동,전일,평일,90.96
57124095902,107,0.041,,경기도,오산시,중앙동,전일,평일,98.72
57124095901,107,0.041,,경기도,오산시,중앙동,전일,평일,98.97
57125513401,107,0.042,,경기도,오산시,중앙동,전일,평일,98.76
57125513402,107,0.042,,경기도,오산시,중앙동,전일,평일,100
57124356701,107,0.042,운암로,경기도,오산시,중앙동,전일,평일,92.79
57124356702,107,0.042,운암로,경기도,오산시,중앙동,전일,평일,98.34
57124096702,107,0.042,운천로165번길,경기도,오산시,중앙동,전일,평일,99.77
57124096701,107,0.042,운천로165번길,경기도,오산시,중앙동,전일,평일,100
57124022302,107,0.043,운천로,경기도,오산시,중앙동,전일,평일,98.12
57124022301,107,0.043,운천로,경기도,오산시,중앙동,전일,평일,98.41
57124096801,107,0.043,운천로165번길,경기도,오산시,중앙동,전일,평일,99.49
57124096802,107,0.043,운천로165번길,경기도,오산시,중앙동,전일,평일,99.62
57124931601,107,0.044,운천로,경기도,오산시,중앙동,전일,평일,91.95
57124931602,107,0.044,운천로,경기도,오산시,중앙동,전일,평일,99.73
57125566201,107,0.045,성호대로,경기도,오산시,중앙동,전일,평일,90.09
57125245602,107,0.046,,경기도,오산시,중앙동,전일,평일,95.27
57125245601,107,0.046,,경기도,오산시,중앙동,전일,평일,97.01
57125511401,107,0.047,,경기도,오산시,중앙동,전일,평일,78.53
57125511402,107,0.047,,경기도,오산시,중앙동,전일,평일,91.66
57124307202,107,0.05,,경기도,오산시,중앙동,전일,평일,99.81
57124307201,107,0.05,,경기도,오산시,중앙동,전일,평일,100
57124308202,107,0.055,운천로,경기도,오산시,중앙동,전일,평일,94.13
57124308201,107,0.055,운천로,경기도,오산시,중앙동,전일,평일,97.48
57124096201,107,0.057,운천로165번길,경기도,오산시,중앙동,전일,평일,99.76
57124096202,107,0.057,운천로165번길,경기도,오산시,중앙동,전일,평일,99.78
57124098202,107,0.06,운천로165번길,경기도,오산시,중앙동,전일,평일,99.7
57124098201,107,0.06,운천로165번길,경기도,오산시,중앙동,전일,평일,99.73
57124336602,107,0.063,,경기도,오산시,중앙동,전일,평일,97.25
57124336601,107,0.063,,경기도,오산시,중앙동,전일,평일,100
57124093002,107,0.067,운천로165번길,경기도,오산시,중앙동,전일,평일,99.12
57124093001,107,0.067,운천로165번길,경기도,오산시,중앙동,전일,평일,99.7
57125009001,107,0.072,경기동로,경기도,오산시,중앙동,전일,평일,89.7
57124155402,107,0.073,,경기도,오산시,중앙동,전일,평일,99.57
57124155401,107,0.073,,경기도,오산시,중앙동,전일,평일,99.88
57125227802,107,0.073,동부대로,경기도,오산시,중앙동,전일,평일,12.45
57125227801,107,0.073,동부대로,경기도,오산시,중앙동,전일,평일,87.69
57125568101,107,0.074,동부대로,경기도,오산시,중앙동,전일,평일,24.52
57125568102,107,0.074,동부대로,경기도,오산시,중앙동,전일,평일,85.03
57125159602,107,0.074,현충로,경기도,오산시,중앙동,전일,평일,53.08
57125159601,107,0.074,현충로,경기도,오산시,중앙동,전일,평일,93.62
57125347001,107,0.076,동부대로,경기도,오산시,중앙동,전일,평일,30.41
57124338201,107,0.076,성호대로,경기도,오산시,중앙동,전일,평일,84
57124338202,107,0.076,성호대로,경기도,오산시,중앙동,전일,평일,95.93
57124444302,107,0.076,오산로272번길,경기도,오산시,중앙동,전일,평일,99.53
57124444301,107,0.076,오산로272번길,경기도,오산시,중앙동,전일,평일,100
57124090002,107,0.078,,경기도,오산시,중앙동,전일,평일,97.59
57124090001,107,0.078,,경기도,오산시,중앙동,전일,평일,99.2
57124586702,107,0.079,,경기도,오산시,중앙동,전일,평일,87.16
57124586701,107,0.079,,경기도,오산시,중앙동,전일,평일,94.52
57124259001,107,0.083,,경기도,오산시,중앙동,전일,평일,99.16
57124093901,107,0.084,운산길,경기도,오산시,중앙동,전일,평일,64.77
57124093902,107,0.084,운산길,경기도,오산시,중앙동,전일,평일,86.94
57124096302,107,0.085,운천로165번길,경기도,오산시,중앙동,전일,평일,99.33
57124096301,107,0.085,운천로165번길,경기도,오산시,중앙동,전일,평일,99.69
57124097701,107,0.091,운천로165번길,경기도,오산시,중앙동,전일,평일,99.43
57124097702,107,0.091,운천로165번길,경기도,오산시,중앙동,전일,평일,99.62
57124308002,107,0.097,경기동로8번길,경기도,오산시,중앙동,전일,평일,94.44
57124308001,107,0.097,경기동로8번길,경기도,오산시,중앙동,전일,평일,95.4
57124300501,107,0.098,성호대로,경기도,오산시,중앙동,전일,평일,61.19
57124300502,107,0.098,성호대로,경기도,오산시,중앙동,전일,평일,97.92
57125349201,107,0.099,,경기도,오산시,중앙동,전일,평일,97.24
57125349202,107,0.099,,경기도,오산시,중앙동,전일,평일,99.6
57124093702,107,0.099,운천로,경기도,오산시,중앙동,전일,평일,63.42
57124093701,107,0.099,운천로,경기도,오산시,중앙동,전일,평일,79.61
57124094102,107,0.101,운암로,경기도,오산시,중앙동,전일,평일,79.79
57124094101,107,0.101,운암로,경기도,오산시,중앙동,전일,평일,90.16
57125349001,107,0.104,,경기도,오산시,중앙동,전일,평일,98.99
57124307301,107,0.11,운천로165번길,경기도,오산시,중앙동,전일,평일,99.65
57124307302,107,0.11,운천로165번길,경기도,오산시,중앙동,전일,평일,99.73
57124097801,107,0.111,운천로,경기도,오산시,중앙동,전일,평일,67.07
57124097802,107,0.111,운천로,경기도,오산시,중앙동,전일,평일,97.54
57124098101,107,0.112,운천로165번길,경기도,오산시,중앙동,전일,평일,99.89
57124097902,107,0.113,운천로,경기도,오산시,중앙동,전일,평일,62.3
57124097901,107,0.113,운천로,경기도,오산시,중앙동,전일,평일,69.18
57124081601,107,0.121,운산길,경기도,오산시,중앙동,전일,평일,39.17
57124081602,107,0.121,운산길,경기도,오산시,중앙동,전일,평일,94.82
57124094001,107,0.123,운산길,경기도,오산시,중앙동,전일,평일,57.2
57124094002,107,0.123,운산길,경기도,오산시,중앙동,전일,평일,95.63
57125511802,107,0.125,,경기도,오산시,중앙동,전일,평일,80.15
57125511801,107,0.125,,경기도,오산시,중앙동,전일,평일,96.78
57124493102,107,0.126,운암로,경기도,오산시,중앙동,전일,평일,81.95
57124493101,107,0.126,운암로,경기도,오산시,중앙동,전일,평일,85.5
57124092301,107,0.127,운암로,경기도,오산시,중앙동,전일,평일,78.08
57124092302,107,0.127,운암로,경기도,오산시,중앙동,전일,평일,95.97
57124091901,107,0.127,운천로,경기도,오산시,중앙동,전일,평일,74.38
57124091902,107,0.127,운천로,경기도,오산시,중앙동,전일,평일,94.65
57124101102,107,0.13,운천로165번길,경기도,오산시,중앙동,전일,평일,99.56
57124101101,107,0.13,운천로165번길,경기도,오산시,중앙동,전일,평일,100
57124071301,107,0.132,경기동로,경기도,오산시,중앙동,전일,평일,20.94
57124731001,107,0.133,현충로,경기도,오산시,중앙동,전일,평일,54.46
57124731002,107,0.133,현충로,경기도,오산시,중앙동,전일,평일,78.11
57125216801,107,0.135,경기동로186번길,경기도,오산시,중앙동,전일,평일,23.4
57125216802,107,0.135,경기동로186번길,경기도,오산시,중앙동,전일,평일,86.61
57125513601,107,0.138,,경기도,오산시,중앙동,전일,평일,60.37
57125513602,107,0.138,,경기도,오산시,중앙동,전일,평일,91.85
57124443901,107,0.149,운산길,경기도,오산시,중앙동,전일,평일,46.85
57124443902,107,0.149,운산길,경기도,오산시,중앙동,전일,평일,88.48
57120200201,107,0.156,성호대로,경기도,오산시,중앙동,전일,평일,92.58
57120200202,107,0.156,성호대로,경기도,오산시,중앙동,전일,평일,95.93
57124291701,107,0.16,운천로,경기도,오산시,중앙동,전일,평일,64.81
57124291702,107,0.16,운천로,경기도,오산시,중앙동,전일,평일,81.44
57125345401,107,0.165,동부대로,경기도,오산시,중앙동,전일,평일,6.49
57124495401,107,0.165,운암로,경기도,오산시,중앙동,전일,평일,35.75
57124495402,107,0.165,운암로,경기도,오산시,중앙동,전일,평일,90.17
57124199902,107,0.171,오산로290번길,경기도,오산시,중앙동,전일,평일,95.59
57124199901,107,0.171,오산로290번길,경기도,오산시,중앙동,전일,평일,96.98
57124584602,107,0.185,운천로,경기도,오산시,중앙동,전일,평일,64.42
57124584601,107,0.185,운천로,경기도,오산시,중앙동,전일,평일,68.54
57125568201,107,0.186,동부대로,경기도,오산시,중앙동,전일,평일,23.55
57125568001,107,0.194,동부대로,경기도,오산시,중앙동,전일,평일,71.65
57124522601,107,0.195,경기동로186번길,경기도,오산시,중앙동,전일,평일,18.86
57124522602,107,0.195,경기동로186번길,경기도,오산시,중앙동,전일,평일,30.47
57124094202,107,0.198,운암로,경기도,오산시,중앙동,전일,평일,68.25
57124094201,107,0.198,운암로,경기도,오산시,중앙동,전일,평일,75.66
57124584802,107,0.204,운천로165번길,경기도,오산시,중앙동,전일,평일,99.23
57124584801,107,0.204,운천로165번길,경기도,오산시,중앙동,전일,평일,99.73
57125470001,107,0.205,경기동로,경기도,오산시,중앙동,전일,평일,51.75
57124301401,107,0.211,,경기도,오산시,중앙동,전일,평일,98.01
57124301402,107,0.211,,경기도,오산시,중앙동,전일,평일,99.56
57124095202,107,0.225,운암로,경기도,오산시,중앙동,전일,평일,83.73
57124095201,107,0.225,운암로,경기도,오산시,중앙동,전일,평일,83.76
57124346101,107,0.227,운암로,경기도,오산시,중앙동,전일,평일,76.02
57124346102,107,0.227,운암로,경기도,오산시,중앙동,전일,평일,76.35
57124111001,107,0.228,오산로272번길,경기도,오산시,중앙동,전일,평일,93.57
57124111002,107,0.228,오산로272번길,경기도,오산시,중앙동,전일,평일,97.92
57125548502,107,0.262,,경기도,오산시,중앙동,전일,평일,50.28
57125548501,107,0.262,,경기도,오산시,중앙동,전일,평일,91.96
57124094601,107,0.282,운천로,경기도,오산시,중앙동,전일,평일,95.6
57124094602,107,0.282,운천로,경기도,오산시,중앙동,전일,평일,95.82
57125346401,107,0.283,경기동로,경기도,오산시,중앙동,전일,평일,9.02
57125506101,107,0.301,,경기도,오산시,중앙동,전일,평일,26.55
57125506102,107,0.301,,경기도,오산시,중앙동,전일,평일,91.02
57124093802,107,0.304,운천로,경기도,오산시,중앙동,전일,평일,59.7
57124093801,107,0.304,운천로,경기도,오산시,중앙동,전일,평일,64.6
57125512702,107,0.305,,경기도,오산시,중앙동,전일,평일,13.02
57125512701,107,0.305,,경기도,오산시,중앙동,전일,평일,26.45
57125708801,107,0.362,동부대로,경기도,오산시,중앙동,전일,평일,86.35
57125513502,107,0.365,,경기도,오산시,중앙동,전일,평일,26.74
57125513501,107,0.365,,경기도,오산시,중앙동,전일,평일,62.55
57125567801,107,0.415,동부대로,경기도,오산시,중앙동,전일,평일,83.93
57125709401,107,0.416,동부대로,경기도,오산시,중앙동,전일,평일,65.55
57124585201,107,0.422,경기동로,경기도,오산시,중앙동,전일,평일,19.81
57124585202,107,0.422,경기동로,경기도,오산시,중앙동,전일,평일,55.62
57125505502,107,0.436,,경기도,오산시,중앙동,전일,평일,48.72
57125505501,107,0.436,,경기도,오산시,중앙동,전일,평일,54.12
57124526502,107,0.474,성호대로,경기도,오산시,중앙동,전일,평일,47.96
57124526501,107,0.474,성호대로,경기도,오산시,중앙동,전일,평일,70.31
57125470501,107,0.477,,경기도,오산시,중앙동,전일,평일,22.36
57125470502,107,0.477,,경기도,오산시,중앙동,전일,평일,94.73
57124390202,107,0.649,동부대로,경기도,오산시,중앙동,전일,평일,0.49
57124390201,107,0.649,동부대로,경기도,오산시,중앙동,전일,평일,46.57
57121030502,107,0.651,오산로,경기도,오산시,중앙동,전일,평일,87.57
57121030501,107,0.651,오산로,경기도,오산시,중앙동,전일,평일,94.04
57124371801,107,0.004,황새로,경기도,오산시,초평동,전일,평일,18.38
57124371802,107,0.004,황새로,경기도,오산시,초평동,전일,평일,42.52
57125187401,107,0.005,서동로,경기도,오산시,초평동,전일,평일,98.99
57125186401,107,0.009,가장로,경기도,오산시,초평동,전일,평일,87.52
57125187201,107,0.009,서동로,경기도,오산시,초평동,전일,평일,98.11
57125187601,107,0.012,서동로,경기도,오산시,초평동,전일,평일,91.29
57124504902,107,0.012,황새로,경기도,오산시,초평동,전일,평일,98.37
57124504901,107,0.012,황새로,경기도,오산시,초평동,전일,평일,99.16
57125185401,107,0.013,서동로,경기도,오산시,초평동,전일,평일,99.34
57125186801,107,0.015,가장로,경기도,오산시,초평동,전일,평일,99.36
57125412802,107,0.016,발안로,경기도,오산시,초평동,전일,평일,91.43
57125412801,107,0.016,발안로,경기도,오산시,초평동,전일,평일,93.96
57124874402,107,0.017,가수로,경기도,오산시,초평동,전일,평일,98.37
57124874401,107,0.017,가수로,경기도,오산시,초평동,전일,평일,98.41
57125185201,107,0.017,서동로,경기도,오산시,초평동,전일,평일,85.96
57125184401,107,0.018,서동로,경기도,오산시,초평동,전일,평일,87.25
57125184201,107,0.019,서동로,경기도,오산시,초평동,전일,평일,75.69
57125184801,107,0.02,가장로,경기도,오산시,초평동,전일,평일,77.49
57125179602,107,0.02,서동로,경기도,오산시,초평동,전일,평일,98.21
57125179601,107,0.02,서동로,경기도,오산시,초평동,전일,평일,99.75
57125184601,107,0.021,가장로,경기도,오산시,초평동,전일,평일,95.44
57125185001,107,0.021,서동로,경기도,오산시,초평동,전일,평일,85.59
57125168801,107,0.024,,경기도,오산시,초평동,전일,평일,72.74
57125179001,107,0.025,발안로,경기도,오산시,초평동,전일,평일,99.82
57125136401,107,0.027,수목원로49번길,경기도,오산시,초평동,전일,평일,92.67
57125290801,107,0.029,황새로149번길,경기도,오산시,초평동,전일,평일,99.37
57125290802,107,0.029,황새로149번길,경기도,오산시,초평동,전일,평일,99.98
57125191001,107,0.031,,경기도,오산시,초평동,전일,평일,100
57125224601,107,0.032,,경기도,오산시,초평동,전일,평일,12.59
57125368001,107,0.032,,경기도,오산시,초평동,전일,평일,25.3
57124597402,107,0.032,가수로,경기도,오산시,초평동,전일,평일,98.2
57124597401,107,0.032,가수로,경기도,오산시,초평동,전일,평일,100
57125136201,107,0.032,누읍로,경기도,오산시,초평동,전일,평일,86.65
57125197802,107,0.033,가장로,경기도,오산시,초평동,전일,평일,97.6
57124597501,107,0.034,가수로,경기도,오산시,초평동,전일,평일,94.61
57124597502,107,0.034,가수로,경기도,오산시,초평동,전일,평일,98.04
57124874001,107,0.034,누읍로,경기도,오산시,초평동,전일,평일,24.65
57124874002,107,0.034,누읍로,경기도,오산시,초평동,전일,평일,86.51
57125169401,107,0.035,,경기도,오산시,초평동,전일,평일,67.33
57125169402,107,0.035,,경기도,오산시,초평동,전일,평일,97.12
57124272101,107,0.035,초평로,경기도,오산시,초평동,전일,평일,42.87
57124272102,107,0.035,초평로,경기도,오산시,초평동,전일,평일,55.46
57124272601,107,0.036,초평로,경기도,오산시,초평동,전일,평일,98.44
57125451202,107,0.036,황새로,경기도,오산시,초평동,전일,평일,68.13
57125451201,107,0.036,황새로,경기도,오산시,초평동,전일,평일,78.66
57125413801,107,0.039,,경기도,오산시,초평동,전일,평일,59.57
57125413802,107,0.039,,경기도,오산시,초평동,전일,평일,91.97
57125178801,107,0.04,서동로,경기도,오산시,초평동,전일,평일,68.68
57124272701,107,0.041,누읍로,경기도,오산시,초평동,전일,평일,66.71
57124272702,107,0.041,누읍로,경기도,오산시,초평동,전일,평일,99.22
57124569601,107,0.041,초평로,경기도,오산시,초평동,전일,평일,99.76
